date,3204906,3203700,3205101,3200706,3202009,3203353,3201704,3200102,3203163,3200607,3203908,3201100,3202603,3202900,3204054,3204203,3204559,3204708,3201001,3205309,3202108,3200904,3205150,3203130,3205002,3204955,3205176,3204302,3200169,3200136,3201803,3202801,3200409,3200805,3201209,3203007,3202553,3202454,3205200,3200201,3202405,3201506,3202504,3200300,3203809,3203106,3205010,3204401,3201605,3205036,3204609,3204351,3204104,3204807,3205069,3202702,3200359,3202652,3201902,3203346,3203320,3202256,3201159,3203601,3203403,3204005,3203205,3200508,3204252,3203502,3203056,3201407,3201308,3202306,3203304,3204500,3202207,3204658
2010-03-07,3.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,3.0,11.0,0.0,1.0,0.0,118.0,1.0,1.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,27.0,0.0,0.0,23.0,69.0,3.0,37.0,119.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,5.0,3.0,0.0,1.0,6.0,331.0,5.0,0.0,0.0,0.0
2010-03-14,6.0,0.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,1.0,17.0,2.0,0.0,27.0,107.0,5.0,44.0,152.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,8.0,326.0,1.0,0.0,0.0,0.0
2010-03-21,1.0,1.0,53.0,5.0,0.0,0.0,0.0,1.0,0.0,12.0,16.0,2.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,163.0,0.0,1.0,0.0,0.0,226.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,7.0,3.0,30.0,0.0,0.0,54.0,134.0,7.0,79.0,184.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,1.0,0.0,1.0,1.0,25.0,145.0,2.0,0.0,3.0,0.0
2010-03-28,9.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,5.0,0.0,2.0,1.0,4.0,5.0,1.0,2.0,2.0,114.0,0.0,0.0,1.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,1.0,41.0,1.0,0.0,64.0,118.0,2.0,63.0,177.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,1.0,0.0,0.0,2.0
2010-04-04,6.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,0.0,0.0,6.0,10.0,0.0,6.0,0.0,162.0,0.0,0.0,0.0,0.0,275.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,14.0,7.0,95.0,4.0,0.0,62.0,206.0,12.0,96.0,354.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,5.0,0.0,0.0,0.0
2010-04-11,9.0,0.0,51.0,1.0,0.0,4.0,0.0,0.0,0.0,13.0,10.0,2.0,5.0,1.0,13.0,3.0,0.0,5.0,0.0,182.0,0.0,2.0,0.0,1.0,227.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,104.0,2.0,0.0,66.0,154.0,14.0,94.0,343.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,26.0,0.0,7.0,2.0,0.0,1.0,38.0,40.0,4.0,0.0,0.0,0.0
2010-04-18,12.0,0.0,47.0,1.0,0.0,1.0,0.0,1.0,1.0,30.0,3.0,1.0,0.0,8.0,6.0,14.0,0.0,2.0,0.0,177.0,1.0,1.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,14.0,0.0,113.0,2.0,0.0,52.0,188.0,20.0,86.0,320.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,3.0,0.0,30.0,0.0,1.0,3.0,0.0,0.0,30.0,32.0,1.0,0.0,0.0,0.0
2010-04-25,11.0,0.0,46.0,2.0,1.0,3.0,0.0,0.0,0.0,81.0,10.0,2.0,1.0,21.0,29.0,7.0,2.0,6.0,1.0,184.0,1.0,2.0,1.0,1.0,260.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,13.0,7.0,214.0,1.0,0.0,29.0,165.0,22.0,130.0,295.0,2.0,2.0,1.0,1.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,25.0,2.0,5.0,0.0,1.0,1.0,31.0,26.0,2.0,0.0,0.0,0.0
2010-05-02,11.0,0.0,52.0,0.0,0.0,4.0,0.0,0.0,0.0,82.0,9.0,3.0,3.0,24.0,15.0,15.0,0.0,9.0,0.0,225.0,1.0,2.0,0.0,0.0,192.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,11.0,1.0,230.0,1.0,0.0,19.0,162.0,24.0,106.0,365.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,38.0,1.0,1.0,4.0,2.0,0.0,50.0,37.0,1.0,0.0,0.0,0.0
2010-05-09,10.0,0.0,71.0,1.0,1.0,6.0,0.0,0.0,0.0,99.0,4.0,2.0,0.0,29.0,6.0,36.0,0.0,6.0,0.0,206.0,1.0,6.0,0.0,0.0,229.0,1.0,1.0,1.0,0.0,0.0,0.0,27.0,22.0,3.0,202.0,0.0,0.0,18.0,174.0,28.0,139.0,222.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,41.0,0.0,5.0,3.0,0.0,0.0,31.0,17.0,0.0,0.0,0.0,1.0
2010-05-16,17.0,0.0,63.0,1.0,0.0,2.0,1.0,0.0,0.0,95.0,6.0,0.0,2.0,15.0,12.0,26.0,1.0,4.0,1.0,248.0,1.0,7.0,0.0,0.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,3.0,282.0,1.0,0.0,16.0,169.0,29.0,179.0,280.0,0.0,1.0,2.0,1.0,24.0,1.0,12.0,1.0,2.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,2.0,2.0,2.0,62.0,1.0,0.0,4.0,0.0,0.0,26.0,7.0,0.0,0.0,0.0,1.0
